symbol,name,market,price,market_cap,listed_shares,per,pbr,eps,bps,volume,trading_value
241690,유니테크노,KOSDAQ,3765.0,921.0,24470706.0,-28.74,0.67,-131.0,5612.0,181388.0,681953626.0
241710,코스메카코리아,KOSDAQ,91200.0,9740.0,10680000.0,21.43,3.85,4255.0,23663.0,206554.0,18623796400.0
241770,메카로,KOSDAQ,37200.0,3792.0,10192640.0,30.05,1.79,1238.0,20779.0,49234.0,1830560575.0
241790,티이엠씨씨엔에스,KOSDAQ,8660.0,866.0,10002634.0,20.62,0.73,420.0,11871.0,97054.0,841499680.0
241820,피씨엘,KOSDAQ,6040.0,168.0,2782098.0,-0.3,2.36,-19825.0,2558.0,0.0,0.0
241840,에이스토리,KOSDAQ,4420.0,422.0,9539994.0,-5.92,0.83,-746.0,5334.0,56620.0,248054640.0
242040,나무기술,KOSDAQ,4560.0,1578.0,34606264.0,-56.3,4.35,-81.0,1049.0,1794329.0,8280284870.0
243070,휴온스,KOSDAQ,35250.0,4223.0,11979665.0,9.9,1.1,3561.0,32090.0,336137.0,11884058025.0
243840,신흥에스이씨,KOSDAQ,9150.0,3528.0,38558235.0,-71.48,1.17,-128.0,7821.0,917798.0,8424361950.0
244460,올리패스,KOSDAQ,1651.0,134.0,8125511.0,0.0,0.0,0.0,0.0,0.0,0.0
245620,이원다이애그노믹스,KOSDAQ,415.0,575.0,138493951.0,2.03,-2.55,204.0,-163.0,0.0,0.0
246250,에스엘에스바이오,KOSDAQ,1969.0,302.0,15348206.0,89.5,2.25,22.0,874.0,0.0,0.0
246690,티에스인베스트먼트,KOSDAQ,1610.0,753.0,46748689.0,9.53,0.78,169.0,2075.0,937351.0,1528975557.0
246710,티앤알바이오팹,KOSDAQ,2610.0,1244.0,47664504.0,-2.63,5.38,-993.0,485.0,968045.0,2590214107.0
246720,아스타,KOSDAQ,6070.0,994.0,16381300.0,0.0,0.0,0.0,0.0,0.0,0.0
246960,에스씨엘사이언스,KOSDAQ,1833.0,624.0,34017047.0,-15.28,2.55,-120.0,719.0,110184.0,203096171.0
247540,에코프로비엠,KOSDAQ,205500.0,201042.0,97830434.0,509.93,11.63,403.0,17677.0,992424.0,209344218000.0
247660,나노씨엠에스,KOSDAQ,4685.0,204.0,4343920.0,-2.3,1.06,-2036.0,4427.0,24616.0,114612825.0
250000,보라티알,KOSDAQ,7100.0,479.0,6750733.0,208.82,0.52,34.0,13583.0,21961.0,155314465.0
250060,모비스,KOSDAQ,4605.0,1481.0,32171314.0,16.05,4.19,287.0,1098.0,991168.0,4598523143.0
250930,예선테크,KOSDAQ,451.0,149.0,33000440.0,-19.61,0.96,-23.0,470.0,285475.0,129689006.0
251120,바이오에프디엔씨,KOSDAQ,13110.0,1140.0,8695700.0,25.31,1.72,518.0,7604.0,57392.0,743955020.0
251370,와이엠티,KOSDAQ,16160.0,2955.0,18285357.0,-160.0,1.48,-101.0,10953.0,889540.0,14835735550.0
251630,브이원텍,KOSDAQ,5970.0,952.0,15942886.0,-10.14,0.88,-589.0,6767.0,143814.0,872563200.0
251970,펌텍코리아,KOSDAQ,40000.0,4960.0,12400000.0,14.4,1.68,2778.0,23753.0,75932.0,3051029650.0
252500,세화피앤씨,KOSDAQ,805.0,334.0,41486390.0,10.06,0.81,80.0,996.0,194678.0,153350009.0
252990,샘씨엔에스,KOSDAQ,12210.0,7353.0,60217889.0,0.0,0.0,0.0,0.0,1212313.0,14999497930.0
253450,스튜디오드래곤 주식회사,KOSDAQ,29850.0,8972.0,30058498.0,87.03,1.12,343.0,26623.0,163041.0,4889983075.0
253590,네오셈,KOSDAQ,16050.0,7041.0,43869164.0,131.56,5.72,122.0,2805.0,1404436.0,22804367150.0
253840,수젠텍,KOSDAQ,6850.0,1147.0,16743200.0,-4.92,1.37,-1392.0,4991.0,18798528.0,133177068055.0
254120,자비스,KOSDAQ,1579.0,486.0,30754270.0,-12.24,1.95,-129.0,811.0,2939245.0,4811322095.0
254490,미래반도체,KOSDAQ,35600.0,5140.0,14438000.0,84.96,5.99,419.0,5948.0,1717863.0,64175997425.0
255220,에스지이,KOSDAQ,2340.0,2564.0,109563302.0,-106.36,2.07,-22.0,1130.0,2379939.0,5587940713.0
255440,야스,KOSDAQ,10610.0,1385.0,13058000.0,-25.14,0.95,-422.0,11182.0,103815.0,1099844275.0
256150,한독크린텍,KOSDAQ,5280.0,443.0,8395000.0,12.25,0.71,431.0,7477.0,19125.0,99754260.0
256630,포인트엔지니어링,KOSDAQ,1175.0,681.0,57997072.0,-11.52,1.0,-102.0,1171.0,0.0,0.0
256840,한국비엔씨,KOSDAQ,3575.0,2445.0,68394886.0,85.12,1.05,42.0,3417.0,646124.0,2305870689.0
256940,킵스바이오파마,KOSDAQ,6650.0,1335.0,20078147.0,-13.33,2.15,-499.0,3088.0,169506.0,1135947785.0
257370,피엔티엠에스,KOSDAQ,2975.0,372.0,12504861.0,25.21,1.24,118.0,2396.0,62415.0,190323310.0
257720,실리콘투,KOSDAQ,41700.0,25509.0,61171908.0,15.98,5.98,2609.0,6976.0,2279003.0,96238951075.0
258610,케일럼,KOSDAQ,1206.0,440.0,36485063.0,-16.3,0.97,-74.0,1239.0,114908.0,138773210.0
258790,소프트캠프,KOSDAQ,1718.0,429.0,24991284.0,11.38,2.67,151.0,644.0,0.0,0.0
258830,세종메디칼,KOSDAQ,412.0,312.0,75786351.0,0.0,1.2,0.0,344.0,0.0,0.0
259630,엠플러스,KOSDAQ,15410.0,1866.0,12109784.0,9.12,1.79,1689.0,8620.0,461053.0,7188982195.0
260660,알리코제약,KOSDAQ,3305.0,507.0,15327021.0,0.0,0.0,0.0,0.0,55111.0,183056645.0
260930,씨티케이,KOSDAQ,3470.0,671.0,19341591.0,-9.56,0.44,-363.0,7851.0,102853.0,355569450.0
260970,에스앤디,KOSDAQ,53000.0,1533.0,2892754.0,10.14,2.25,5225.0,23526.0,32820.0,1759508550.0
261200,덴티스,KOSDAQ,3475.0,549.0,15809700.0,-3.87,1.18,-898.0,2938.0,48515.0,169437609.0
261520,이지스,KOSDAQ,7080.0,728.0,10277800.0,0.0,0.0,0.0,0.0,288686.0,2051403550.0
261780,차백신연구소,KOSDAQ,2900.0,780.0,26912996.0,0.0,0.0,0.0,0.0,823554.0,2389218218.0
262260,에이프로,KOSDAQ,10850.0,1570.0,14468152.0,-28.93,2.21,-375.0,4901.0,476457.0,5254154525.0
262840,아이퀘스트,KOSDAQ,3470.0,367.0,10566952.0,6.53,0.67,531.0,5211.0,146038.0,509840555.0
263020,디케이앤디,KOSDAQ,3640.0,504.0,13836146.0,6.65,0.65,547.0,5631.0,687381.0,2566963072.0
263050,유틸렉스,KOSDAQ,959.0,353.0,36834856.0,-1.48,2.32,-649.0,414.0,0.0,0.0
263600,덕우전자,KOSDAQ,6000.0,956.0,15930310.0,13.82,0.91,434.0,6629.0,130395.0,787900650.0
263690,디알젬,KOSDAQ,5590.0,633.0,11325610.0,9.33,0.66,599.0,8454.0,63071.0,350034425.0
263700,케어랩스,KOSDAQ,2370.0,460.0,19414200.0,2.4,0.67,988.0,3531.0,86535.0,203176935.0
263720,디앤씨미디어,KOSDAQ,11000.0,1365.0,12412591.0,17.27,1.44,637.0,7665.0,31438.0,346118500.0
263750,펄어비스,KOSDAQ,52800.0,33923.0,64247855.0,-403.05,4.06,-131.0,13011.0,731495.0,38669690150.0
263770,유에스티,KOSDAQ,1964.0,465.0,23700172.0,8.43,0.57,233.0,3463.0,58315.0,113814115.0
263800,데이타솔루션,KOSDAQ,5140.0,834.0,16225380.0,342.67,2.45,15.0,2097.0,186263.0,961748310.0
263810,상신전자,KOSDAQ,2840.0,452.0,15924825.0,24.91,0.86,114.0,3315.0,95757.0,275592640.0
263860,지니언스,KOSDAQ,15500.0,1407.0,9079600.0,18.77,2.16,826.0,7189.0,80301.0,1255136800.0
263920,휴엠앤씨,KOSDAQ,3720.0,365.0,9809026.0,23.25,0.8,160.0,4640.0,8734.0,32277890.0
264450,유비쿼스,KOSDAQ,15060.0,2209.0,14665493.0,9.31,1.13,1618.0,13350.0,198669.0,3035874505.0
264660,씨앤지하이테크,KOSDAQ,22150.0,2153.0,9721172.0,11.03,1.46,2009.0,15198.0,235029.0,5235341725.0
264850,이랜시스,KOSDAQ,8230.0,2493.0,30294612.0,58.79,4.62,140.0,1780.0,5218110.0,44576592055.0
265520,에이피시스템,KOSDAQ,27650.0,4162.0,15050821.0,17.67,1.11,1565.0,24853.0,303206.0,8402636850.0
265560,영화테크,KOSDAQ,9620.0,1028.0,10690180.0,5.4,1.09,1783.0,8856.0,115296.0,1101021465.0
265740,엔에프씨,KOSDAQ,6930.0,1238.0,17863600.0,0.0,0.0,0.0,0.0,264096.0,1837476910.0
267320,나인테크,KOSDAQ,3325.0,1909.0,57415295.0,-10.17,2.08,-327.0,1599.0,2755379.0,9355704447.0
267790,배럴,KOSDAQ,3470.0,267.0,7689309.0,7.4,0.67,469.0,5198.0,22668.0,78747720.0
267980,매일유업,KOSDAQ,34650.0,2655.0,7663638.0,4.8,0.4,7212.0,86122.0,8326.0,289686100.0
269620,시스웍,KOSDAQ,889.0,1321.0,148582691.0,-26.15,-5.7,-34.0,-156.0,0.0,0.0
270520,앱튼,KOSDAQ,1445.0,284.0,19658914.0,-1.11,0.3,-1297.0,4842.0,1159837.0,1633190699.0
270660,에브리봇 주식회사,KOSDAQ,17570.0,2230.0,12690583.0,-17.29,3.58,-1016.0,4906.0,86657.0,1569313770.0
270870,뉴트리,KOSDAQ,4120.0,379.0,9200224.0,-15.67,0.36,-263.0,11542.0,17892.0,74598748.0
271830,팸텍,KOSDAQ,1441.0,425.0,29490202.0,-6.89,0.68,-209.0,2108.0,252226.0,363912811.0
272110,케이엔제이,KOSDAQ,37250.0,2989.0,8025395.0,11.7,3.01,3185.0,12376.0,350418.0,13297599225.0
272290,이녹스첨단소재,KOSDAQ,34500.0,6878.0,19937509.0,12.02,1.65,2871.0,20895.0,512805.0,18106391350.0
273060,와이즈버즈,KOSDAQ,1250.0,631.0,50459582.0,33.78,1.26,37.0,989.0,496910.0,608622229.0
273640,와이엠텍,KOSDAQ,11750.0,1289.0,10966000.0,26.4,2.34,445.0,5030.0,302501.0,3636310895.0
274090,켄코아에어로스페이스,KOSDAQ,21150.0,2904.0,13729578.0,-17.88,1.73,-1183.0,12229.0,440822.0,9593185375.0
274400,이노시뮬레이션,KOSDAQ,3695.0,336.0,9086493.0,-4.39,1.32,-842.0,2808.0,32010.0,119590052.0
275630,에스에스알,KOSDAQ,4050.0,213.0,5253808.0,-14.67,0.86,-276.0,4696.0,32321.0,130344435.0
276040,스코넥엔터테인먼트,KOSDAQ,327.0,71.0,21630335.0,-0.26,0.54,-1277.0,609.0,0.0,0.0
276730,한울앤제주,KOSDAQ,14500.0,321.0,2214984.0,-2.06,2.0,-7049.0,7263.0,67361.0,972668430.0
277070,린드먼아시아인베스트먼트,KOSDAQ,3950.0,541.0,13692000.0,18.12,0.82,218.0,4823.0,18310.0,72939135.0
277410,인산가,KOSDAQ,1040.0,399.0,38411505.0,61.18,0.6,17.0,1729.0,372395.0,395942983.0
277810,레인보우로보틱스,KOSDAQ,855000.0,165869.0,19399858.0,11712.33,123.93,73.0,6899.0,589642.0,521252078000.0
277880,티에스아이,KOSDAQ,5480.0,1087.0,19843212.0,35.13,1.07,156.0,5136.0,182050.0,996022445.0
278280,천보,KOSDAQ,56000.0,6817.0,12173560.0,-9.81,1.54,-5710.0,36443.0,133722.0,7467700450.0
278650,에이치엘비바이오스텝,KOSDAQ,1272.0,1109.0,87161984.0,-5.83,1.12,-218.0,1140.0,0.0,0.0
279600,미디어젠,KOSDAQ,4750.0,223.0,4684781.0,-5.33,1.23,-892.0,3847.0,9405.0,46048850.0
281740,레이크머티리얼즈,KOSDAQ,19630.0,12903.0,65730548.0,167.78,9.58,117.0,2049.0,1750886.0,35163669015.0
282720,금양그린파워,KOSDAQ,12970.0,1572.0,12119500.0,6485.0,1.64,2.0,7927.0,163721.0,2146292635.0
282880,코윈테크,KOSDAQ,15950.0,1865.0,11694082.0,110.0,1.06,145.0,15003.0,150032.0,2425882325.0
284620,카이노스메드,KOSDAQ,1087.0,360.0,33086953.0,-4.47,31.06,-243.0,35.0,0.0,0.0
285490,노바텍,KOSDAQ,21000.0,2221.0,10575831.0,12.54,1.24,1675.0,16898.0,150225.0,3206046650.0
285800,진영,KOSDAQ,1630.0,285.0,17477270.0,-10.32,0.81,-158.0,2011.0,745099.0,1267015537.0
286750,나노실리칸첨단소재,KOSDAQ,1377.0,441.0,32028857.0,-6.04,1.61,-228.0,856.0,113750.0,155633213.0
287840,인투셀,KOSDAQ,33800.0,5077.0,15021960.0,0.0,0.0,0.0,0.0,99604.0,3383290475.0
288330,파라택시스 코리아,KOSDAQ,416.0,441.0,106078771.0,-0.93,1.01,-445.0,412.0,0.0,0.0
288620,에스퓨얼셀,KOSDAQ,10590.0,739.0,6979316.0,-3.39,1.62,-3124.0,6556.0,223879.0,2468511345.0
288980,모아데이타,KOSDAQ,1199.0,436.0,36381379.0,-2.1,2.3,-571.0,522.0,1423899.0,1715387806.0
289010,아이스크림에듀,KOSDAQ,1550.0,216.0,13945256.0,-3.45,0.5,-449.0,3091.0,28253.0,43487848.0
289080,에스브이인베스트먼트,KOSDAQ,3855.0,2094.0,54316322.0,-39.34,2.94,-98.0,1313.0,1664562.0,6373585655.0
289220,자이언트스텝,KOSDAQ,2630.0,587.0,22312221.0,-3.45,1.13,-762.0,2337.0,139954.0,366304124.0
289930,웨이비스,KOSDAQ,17960.0,2362.0,13149010.0,-36.43,6.69,-493.0,2686.0,459283.0,8239593830.0
290090,트윔,KOSDAQ,6300.0,469.0,7440268.0,-16.62,0.7,-379.0,8992.0,6204.0,39357320.0
290120,디에이치오토리드,KOSDAQ,2745.0,434.0,15824249.0,3.09,0.44,889.0,6278.0,65245.0,179196145.0
290270,휴네시온,KOSDAQ,3810.0,366.0,9607672.0,6.48,0.7,588.0,5464.0,151935.0,581717205.0
290520,신도기연,KOSDAQ,2720.0,433.0,15929362.0,23.86,0.72,114.0,3766.0,173299.0,465671129.0
290550,디케이티,KOSDAQ,30600.0,6120.0,20001230.0,26.4,3.02,1159.0,10140.0,472633.0,14280670100.0
290560,파라택시스이더리움,KOSDAQ,1569.0,351.0,22362730.0,0.0,0.0,0.0,0.0,80128.0,127394546.0
290650,엘앤씨바이오,KOSDAQ,62200.0,15455.0,24847063.0,-10.76,7.63,-5781.0,8152.0,429289.0,26281608000.0
290660,네오펙트,KOSDAQ,1019.0,857.0,84126482.0,-4.11,1.45,-248.0,704.0,4699802.0,4984453144.0
290670,대보마그네틱,KOSDAQ,10660.0,838.0,7857660.0,-2.36,4.43,-4518.0,2406.0,40064.0,427601395.0
290690,소룩스,KOSDAQ,3160.0,1559.0,49337244.0,-3.34,1.92,-946.0,1643.0,562273.0,1790844289.0
290720,푸드나무,KOSDAQ,3270.0,1148.0,35122142.0,44.19,3.21,74.0,1019.0,32137.0,106636342.0
290740,액트로,KOSDAQ,18000.0,1812.0,10065011.0,24.56,2.26,733.0,7978.0,244055.0,4503908420.0
291230,엔피,KOSDAQ,720.0,317.0,44095775.0,-8.18,1.21,-88.0,594.0,208462.0,149730272.0
291650,압타머사이언스,KOSDAQ,1211.0,739.0,61039242.0,-2.65,1.44,-457.0,842.0,309007.0,392368463.0
291810,핀텔,KOSDAQ,1599.0,182.0,11368712.0,266.5,0.87,6.0,1840.0,152921.0,243604993.0
293490,카카오게임즈,KOSDAQ,10840.0,9733.0,89786911.0,-9.14,0.81,-1186.0,13314.0,347520.0,3760579020.0
293580,나우아이비캐피탈,KOSDAQ,2500.0,2373.0,94929950.0,40.98,2.27,61.0,1101.0,1805259.0,4515608855.0
293780,압타바이오,KOSDAQ,7220.0,2028.0,28093405.0,-11.89,4.3,-607.0,1680.0,124348.0,907857715.0
294140,레몬,KOSDAQ,3150.0,706.0,22414818.0,-5.69,7.76,-554.0,406.0,88418.0,271572580.0
294570,쿠콘,KOSDAQ,28700.0,2896.0,10091732.0,0.0,0.0,0.0,0.0,93312.0,2750252875.0
294630,서남,KOSDAQ,4165.0,1098.0,26366319.0,-25.09,12.7,-166.0,328.0,568104.0,2368538566.0
295310,에이치브이엠,KOSDAQ,98200.0,11811.0,12027291.0,-125.42,17.68,-783.0,5555.0,512846.0,53053952500.0
296640,이노룰스,KOSDAQ,6910.0,358.0,5178252.0,13.85,1.02,499.0,6757.0,24477.0,170894730.0
297090,씨에스베어링,KOSDAQ,7020.0,1914.0,27270000.0,17.04,1.9,412.0,3703.0,321910.0,2265771770.0
297570,알로이스,KOSDAQ,1552.0,537.0,34621218.0,10.85,1.16,143.0,1339.0,396420.0,632636729.0
297890,에이치비솔루션,KOSDAQ,2440.0,1785.0,73140914.0,6.74,0.72,362.0,3367.0,1074602.0,2621499658.0
298060,에스씨엠생명과학,KOSDAQ,927.0,410.0,44203176.0,154.5,1.14,6.0,816.0,0.0,0.0
298380,에이비엘바이오,KOSDAQ,130000.0,72784.0,55987463.0,-187.59,46.31,-693.0,2807.0,847689.0,110090019350.0
298540,더네이쳐홀딩스,KOSDAQ,7460.0,1081.0,14486386.0,16.11,0.31,463.0,24221.0,39188.0,293461000.0
298830,슈어소프트테크,KOSDAQ,7750.0,4143.0,53458499.0,47.55,3.84,163.0,2019.0,2758739.0,22235512210.0
299030,하나기술,KOSDAQ,25600.0,2047.0,7994910.0,-35.26,2.04,-726.0,12570.0,72184.0,1846146250.0
299170,더블유에스아이,KOSDAQ,2270.0,942.0,41511288.0,-21.42,1.58,-106.0,1436.0,4578507.0,10570419234.0
299660,셀리드,KOSDAQ,3360.0,991.0,29502977.0,-5.47,1.47,-614.0,2288.0,5424586.0,18939287197.0
299900,위지윅스튜디오,KOSDAQ,360.0,616.0,171048884.0,-1.74,0.48,-207.0,749.0,576480.0,207617689.0
300080,플리토,KOSDAQ,10840.0,1789.0,16505451.0,27.72,10.39,391.0,1043.0,120526.0,1330728765.0
300120,라온피플,KOSDAQ,972.0,481.0,49504016.0,-1.96,1.04,-496.0,935.0,611097.0,600329535.0
301300,바이브컴퍼니,KOSDAQ,2230.0,293.0,13154712.0,-1.61,0.68,-1382.0,3275.0,70243.0,161592501.0
302430,이노메트리,KOSDAQ,9420.0,926.0,9833208.0,-21.56,1.55,-437.0,6059.0,282731.0,2705544160.0
302550,리메드,KOSDAQ,2810.0,868.0,30907150.0,165.29,2.17,17.0,1296.0,111125.0,313308740.0
303030,지니틱스,KOSDAQ,3135.0,287.0,9157476.0,174.17,6.61,18.0,474.0,152237.0,466598296.0
303360,프로티아,KOSDAQ,4660.0,600.0,12879715.0,24.53,2.29,190.0,2035.0,38070.0,177823925.0
303530,이노뎁,KOSDAQ,4620.0,339.0,7339299.0,-11.24,0.95,-411.0,4859.0,42564.0,196451659.0
303810,동국생명과학,KOSDAQ,3180.0,1017.0,31984140.0,37.86,0.84,84.0,3776.0,324063.0,1019482030.0
304100,솔트룩스,KOSDAQ,20700.0,2607.0,12593855.0,-23.39,3.7,-885.0,5600.0,159458.0,3319148775.0
304360,에스바이오메딕스,KOSDAQ,32300.0,4000.0,12385128.0,-47.22,45.49,-684.0,710.0,89553.0,2865702475.0
304840,피플바이오,KOSDAQ,1203.0,282.0,23474637.0,-1.67,0.91,-720.0,1315.0,172785.0,207717097.0
305090,마이크로디지탈,KOSDAQ,4825.0,897.0,18595055.0,0.0,0.0,0.0,0.0,124613.0,593283455.0
306040,에스제이그룹,KOSDAQ,4800.0,474.0,9865828.0,-5.27,0.37,-910.0,13079.0,563205.0,2837237115.0
306620,지아이에스,KOSDAQ,3200.0,1534.0,47942184.0,-35.16,3.12,-91.0,1025.0,861101.0,2778447124.0
307180,아이엘,KOSDAQ,8690.0,3017.0,34713473.0,-22.0,13.47,-395.0,645.0,8145388.0,71827378465.0
307280,원바이오젠,KOSDAQ,7600.0,539.0,7094627.0,8.38,1.25,907.0,6072.0,194331.0,1533863375.0
307750,국전약품,KOSDAQ,3500.0,1890.0,53986288.0,-40.7,1.82,-86.0,1920.0,411381.0,1443036735.0
307870,비투엔,KOSDAQ,998.0,742.0,74299285.0,-4.48,1.88,-223.0,531.0,398441.0,407389462.0
307930,컴퍼니케이파트너스,KOSDAQ,8870.0,1385.0,15610000.0,0.0,0.0,0.0,0.0,220452.0,1913623355.0
308080,바이젠셀,KOSDAQ,11750.0,2409.0,20499260.0,-16.07,3.9,-731.0,3012.0,1148439.0,13259648670.0
308100,형지글로벌,KOSDAQ,835.0,201.0,24023008.0,-0.44,0.34,-1915.0,2470.0,235866.0,202531587.0
308430,셀비온,KOSDAQ,28150.0,3612.0,12831510.0,-43.64,12.19,-645.0,2310.0,80982.0,2264623800.0
309710,아이티켐,KOSDAQ,21000.0,2684.0,12783001.0,-16.73,4.02,-1255.0,5224.0,0.0,0.0
309930,조이웍스앤코,KOSDAQ,2210.0,541.0,24487048.0,-2.64,2.73,-836.0,809.0,0.0,0.0
309960,엘비인베스트먼트,KOSDAQ,5570.0,1293.0,23217239.0,10.39,1.01,536.0,5521.0,97699.0,546359945.0
310200,애니플러스,KOSDAQ,2655.0,1385.0,52162836.0,10.79,1.15,246.0,2310.0,336864.0,891341119.0
310210,보로노이,KOSDAQ,274000.0,50422.0,18402171.0,-117.95,48.03,-2323.0,5705.0,90605.0,25113943500.0
310870,디와이씨,KOSDAQ,1436.0,297.0,20687271.0,8.07,0.55,178.0,2610.0,317819.0,458211877.0
311320,지오엘리먼트,KOSDAQ,9690.0,1222.0,12614560.0,22.38,2.08,433.0,4668.0,390272.0,3775876755.0
311390,네오크레마,KOSDAQ,4150.0,525.0,12653789.0,17.58,0.71,236.0,5846.0,83181.0,343679555.0
311690,씨제이바이오사이언스,KOSDAQ,7120.0,930.0,13065462.0,-3.88,1.73,-1837.0,4105.0,33372.0,241129205.0
312610,에이에프더블류,KOSDAQ,1215.0,246.0,20256888.0,-4.39,0.43,-277.0,2830.0,103642.0,124792395.0
313760,캐리,KOSDAQ,468.0,52.0,11207186.0,-0.59,0.24,-791.0,1920.0,0.0,0.0
314130,지놈앤컴퍼니,KOSDAQ,6980.0,2524.0,36158929.0,-40.58,2.91,-172.0,2402.0,474603.0,3302892100.0
314140,알피바이오,KOSDAQ,5870.0,509.0,8666361.0,-55.9,0.5,-105.0,11814.0,25522.0,148165840.0
314930,바이오다인,KOSDAQ,11300.0,3363.0,29764103.0,389.66,7.56,29.0,1495.0,51119.0,565837470.0
315640,딥노이드,KOSDAQ,3120.0,916.0,29372232.0,-8.25,3.94,-378.0,792.0,418288.0,1282355192.0
317120,라닉스,KOSDAQ,2300.0,351.0,15260000.0,-3.81,1.64,-604.0,1399.0,453817.0,1059230020.0
317240,티에스트릴리온,KOSDAQ,1243.0,363.0,29176711.0,-14.12,1.21,-88.0,1028.0,856074.0,1125294986.0
317330,덕산테코피아,KOSDAQ,27900.0,5713.0,20476584.0,-7.45,4.95,-3746.0,5642.0,680082.0,18827121350.0
317530,캐리소프트,KOSDAQ,3690.0,646.0,17494882.0,-6.12,2.42,-603.0,1525.0,12052.0,42986680.0
317690,퀀타매트릭스,KOSDAQ,3770.0,759.0,20135029.0,-3.59,1.89,-1051.0,1998.0,175995.0,659962815.0
317770,엑스페릭스,KOSDAQ,3595.0,1312.0,36486545.0,-5.57,1.47,-646.0,2444.0,1179455.0,4286020672.0
317830,에스피시스템스,KOSDAQ,10840.0,1168.0,10773818.0,-18.92,2.12,-573.0,5112.0,603422.0,6792437585.0
317850,대모엔지니어링,KOSDAQ,8410.0,700.0,8324420.0,37.05,1.45,227.0,5781.0,200666.0,1708237350.0
317870,엔바이오니아,KOSDAQ,6930.0,613.0,8841895.0,-6.34,1.98,-1093.0,3508.0,20339.0,142541780.0
318000,케이비지,KOSDAQ,4250.0,371.0,8740223.0,14.31,0.79,297.0,5394.0,30682.0,131279905.0
318010,팜스빌,KOSDAQ,3475.0,276.0,7929338.0,9.55,0.4,364.0,8596.0,11058.0,38195335.0
318020,포인트모바일,KOSDAQ,3295.0,405.0,12301272.0,14.58,0.77,226.0,4286.0,55016.0,181945992.0
318060,그래피,KOSDAQ,27600.0,3084.0,11173177.0,-23.21,14.58,-1189.0,1893.0,432454.0,11835623000.0
318160,셀바이오휴먼텍,KOSDAQ,7810.0,730.0,9341201.0,8.32,1.15,939.0,6775.0,32712.0,253527010.0
318410,비비씨,KOSDAQ,7480.0,416.0,5555243.0,7.54,0.52,992.0,14424.0,41630.0,306093015.0
319400,현대무벡스,KOSDAQ,42500.0,47335.0,111376039.0,429.29,29.09,99.0,1461.0,17251823.0,757241070000.0
319660,피에스케이,KOSDAQ,104000.0,30125.0,28966714.0,38.35,5.59,2712.0,18606.0,540211.0,57299780850.0
320000,한울반도체,KOSDAQ,13330.0,889.0,6668810.0,-3.75,2.67,-3557.0,4994.0,3657335.0,54408489685.0
321260,프로이천,KOSDAQ,3975.0,1121.0,28192084.0,28.6,2.52,139.0,1575.0,3506000.0,13875875089.0
321370,센서뷰,KOSDAQ,3330.0,1720.0,51664906.0,-9.46,11.52,-352.0,289.0,3240202.0,10839992688.0
321550,티움바이오,KOSDAQ,11480.0,3444.0,29997635.0,-19.66,8.82,-584.0,1302.0,958586.0,10446205465.0
321820,아티스트컴퍼니,KOSDAQ,3930.0,613.0,15591376.0,46.79,1.5,84.0,2619.0,127065.0,512405398.0
322180,엘에스티라유텍,KOSDAQ,8870.0,1856.0,20921984.0,-23.47,2.82,-378.0,3141.0,482040.0,4391859990.0
322310,오로스테크놀로지,KOSDAQ,32150.0,3011.0,9366542.0,-46.87,4.68,-686.0,6873.0,513487.0,16824171875.0
322510,제이엘케이,KOSDAQ,5870.0,1510.0,25725892.0,-11.01,3.6,-533.0,1631.0,354276.0,2131056450.0
322780,코퍼스코리아,KOSDAQ,458.0,206.0,44874154.0,-1.34,0.77,-341.0,598.0,0.0,0.0
323280,태성,KOSDAQ,70100.0,21407.0,30537980.0,-824.71,16.69,-85.0,4199.0,550829.0,39088749050.0
323350,다원넥스뷰,KOSDAQ,22350.0,1790.0,8010772.0,-43.23,11.65,-517.0,1918.0,347075.0,7708860550.0
323990,박셀바이오,KOSDAQ,6500.0,1512.0,23257345.0,-14.07,2.04,-462.0,3190.0,226253.0,1473134260.0
327260,알에프머트리얼즈,KOSDAQ,118700.0,10084.0,8495135.0,141.82,18.96,837.0,6260.0,346475.0,40245887350.0
328130,루닛,KOSDAQ,17630.0,5163.0,29284502.0,-23.2,8.03,-760.0,2196.0,543608.0,9825706615.0
328380,솔트웨어,KOSDAQ,3915.0,268.0,6852555.0,156.6,5.67,25.0,690.0,169397.0,715645978.0
330350,위더스제약,KOSDAQ,8060.0,1064.0,13202139.0,22.27,1.14,362.0,7056.0,123567.0,1006676880.0
330730,스톤브릿지벤처스,KOSDAQ,6300.0,1148.0,18217830.0,49.61,1.27,127.0,4952.0,241935.0,1537868200.0
330860,네패스아크,KOSDAQ,41800.0,5093.0,12184045.0,-17.76,3.08,-2354.0,13574.0,664317.0,27525605750.0
331380,포커스에이아이,KOSDAQ,1975.0,640.0,32411489.0,0.0,0.0,0.0,0.0,259637.0,514246696.0
331520,밸로프,KOSDAQ,2605.0,265.0,10172878.0,14.63,0.79,178.0,3302.0,97536.0,254259970.0
331740,아우토크립트,KOSDAQ,13470.0,1313.0,9749691.0,-9.55,4.17,-1411.0,3227.0,81092.0,1103351695.0
331920,셀레믹스,KOSDAQ,13760.0,1123.0,8164148.0,-27.85,4.88,-494.0,2819.0,103186.0,1434528270.0
332290,누보,KOSDAQ,1185.0,473.0,39904404.0,40.86,1.35,29.0,881.0,442411.0,522739090.0
