종목코드,종목명,종가,대비,등락률,상장시가총액,지수명
064550,바이오니아,10230,-310,-2.94,264039.0,KRX 중형 TMI
348950,제이알글로벌리츠,1182,0,0.0,233298.0,KRX 중형 TMI
32830,삼성생명,265000,15500,6.21,53000000.0,KRX 보험
810,삼성화재,473500,12500,2.71,21140578.0,KRX 보험
5830,DB손해보험,166800,-800,-0.48,10925458.0,KRX 보험
88350,한화생명,5040,155,3.17,4377391.0,KRX 보험
31210,서울보증보험,47150,-650,-1.36,3292088.0,KRX 보험
1450,현대해상,31250,850,2.8,2664008.0,KRX 보험
85620,미래에셋생명,16440,510,3.2,2222359.0,KRX 보험
3690,코리안리,12170,-180,-1.46,2150695.0,KRX 보험
82640,동양생명,8250,-60,-0.72,1331208.0,KRX 보험
370,한화손해보험,6850,230,3.47,799662.0,KRX 보험
400,롯데손해보험,2195,80,3.78,681188.0,KRX 보험
211050,인카금융서비스,10450,-370,-3.42,514805.0,KRX 보험
105560,KB금융,157800,-2700,-1.68,58835802.0,KRX 은행
55550,신한지주,98000,-1900,-1.9,46516127.0,KRX 은행
86790,하나금융지주,126600,-1300,-1.02,34734957.0,KRX 은행
316140,우리금융지주,33300,-50,-0.15,24444741.0,KRX 은행
24110,기업은행,22100,-500,-2.21,17623112.0,KRX 은행
323410,카카오뱅크,24400,50,0.21,11641739.0,KRX 은행
138930,BNK금융지주,18200,-530,-2.83,5647952.0,KRX 은행
175330,JB금융지주,27350,50,0.18,5148736.0,KRX 은행
139130,iM금융지주,19300,200,1.05,3100054.0,KRX 은행
6220,제주은행,12470,-150,-1.19,471348.0,KRX 은행
17670,SK텔레콤,97400,2300,2.42,20920551.0,KRX 방송통신
30200,KT,60600,-300,-0.49,15272514.0,KRX 방송통신
32640,LG유플러스,15990,150,0.95,6872955.0,KRX 방송통신
93320,케이아이엔엑스,106700,2400,2.3,520696.0,KRX 방송통신
34120,SBS,16020,120,0.75,297191.0,KRX 방송통신
53210,스카이라이프,4890,-35,-0.71,232387.0,KRX 방송통신
37560,LG헬로비전,2350,-10,-0.42,182000.0,KRX 방송통신
402340,SK스퀘어,991000,150000,17.84,130770761.0,KRX 300 산업재
373220,LG에너지솔루션,472000,11500,2.5,110448000.0,KRX 300 산업재
34020,두산에너빌리티,127200,100,0.08,81479378.0,KRX 300 산업재
12450,한화에어로스페이스,1465000,48000,3.39,75540382.0,KRX 300 산업재
329180,HD현대중공업,680000,-5000,-0.73,71373633.0,KRX 300 산업재
28260,삼성물산,320000,21500,7.2,51894074.0,KRX 300 산업재
267260,HD현대일렉트릭,1299000,47000,3.75,46825228.0,KRX 300 산업재
10120,LS ELECTRIC,294000,16000,5.76,44100000.0,KRX 300 산업재
42660,한화오션,133000,1200,0.91,40752981.0,KRX 300 산업재
298040,효성중공업,4228000,316000,8.08,39424189.0,KRX 300 산업재
34730,SK,475500,50500,11.88,34475035.0,KRX 300 산업재
9540,HD한국조선해양,469500,8000,1.73,33227978.0,KRX 300 산업재
64350,현대로템,269000,500,0.19,29359277.0,KRX 300 산업재
10140,삼성중공업,32250,-100,-0.31,28380000.0,KRX 300 산업재
150,두산,1705000,109000,6.83,27610489.0,KRX 300 산업재
3670,포스코퓨처엠,267000,15000,5.95,23748641.0,KRX 300 산업재
272210,한화시스템,119700,2400,2.05,22613651.0,KRX 300 산업재
79550,LIG디펜스앤에어로스페이스,983000,42000,4.46,21626000.0,KRX 300 산업재
247540,에코프로비엠,215500,9500,4.61,21082459.0,KRX 300 산업재
86520,에코프로,155800,2900,1.9,21153924.0,KRX 300 산업재
11200,HMM,21150,650,3.17,19949483.0,KRX 300 산업재
720,현대건설,159400,-2400,-1.48,17750109.0,KRX 300 산업재
47810,한국항공우주,180000,11000,6.51,17545519.0,KRX 300 산업재
86280,현대글로비스,225500,-1500,-0.66,16912500.0,KRX 300 산업재
6260,LS,509000,56000,12.36,15880800.0,KRX 300 산업재
3550,LG,102300,3200,3.23,15776868.0,KRX 300 산업재
47050,포스코인터내셔널,87300,0,0.0,15358059.0,KRX 300 산업재
277810,레인보우로보틱스,685000,21000,3.16,13288903.0,KRX 300 산업재
47040,대우건설,32150,-2850,-8.14,13210681.0,KRX 300 산업재
443060,HD현대마린솔루션,269500,4000,1.51,12082617.0,KRX 300 산업재
1440,대한전선,60700,4400,7.82,11317351.0,KRX 300 산업재
28050,삼성E&A,55000,1900,3.58,10780000.0,KRX 300 산업재
62040,산일전기,333500,67500,25.38,10210386.0,KRX 300 산업재
880,한화,139900,6500,4.87,9864058.0,KRX 300 산업재
267270,HD건설기계,191100,7200,3.92,9167854.0,KRX 300 산업재
3490,대한항공,24500,-50,-0.2,9021406.0,KRX 300 산업재
66970,엘앤에프,213000,17900,9.17,8597916.0,KRX 300 산업재
78930,GS,80900,-1000,-1.22,7516854.0,KRX 300 산업재
82740,한화엔진,89500,1500,1.7,7468519.0,KRX 300 산업재
241560,두산밥캣,74000,2000,2.78,7093349.0,KRX 300 산업재
52690,한전기술,186300,-2300,-1.22,7120386.0,KRX 300 산업재
454910,두산로보틱스,107800,-2400,-2.18,6987594.0,KRX 300 산업재
103590,일진전기,144100,21600,17.63,6871465.0,KRX 300 산업재
1040,CJ,224500,0,0.0,6550236.0,KRX 300 산업재
450080,에코프로머티,84800,4500,5.6,5983382.0,KRX 300 산업재
500,가온전선,288500,47000,19.46,4772689.0,KRX 300 산업재
336260,두산퓨얼셀,60600,-200,-0.33,3968920.0,KRX 300 산업재
17800,현대엘리베이터,100100,1400,1.42,3913148.0,KRX 300 산업재
4800,효성,221000,-7000,-3.07,3699630.0,KRX 300 산업재
71970,HD현대마린엔진,107100,1300,1.23,3632992.0,KRX 300 산업재
375500,DL이앤씨,91300,-7700,-7.78,3532728.0,KRX 300 산업재
4990,롯데지주,30050,-500,-1.64,2994896.0,KRX 300 산업재
83650,비에이치아이,99200,1700,1.74,3069682.0,KRX 300 산업재
12750,에스원,78300,-7800,-9.06,2975336.0,KRX 300 산업재
6360,GS건설,35950,-2100,-5.52,3076655.0,KRX 300 산업재
28670,팬오션,5640,100,1.81,3014972.0,KRX 300 산업재
112610,씨에스윈드,69700,-1900,-2.65,2939347.0,KRX 300 산업재
229640,LS에코에너지,90400,3300,3.79,2768489.0,KRX 300 산업재
51600,한전KPS,61400,-800,-1.29,2763000.0,KRX 300 산업재
60370,LS마린솔루션,49550,11400,29.88,2588435.0,KRX 300 산업재
77970,STX엔진,60000,-1600,-2.6,2408884.0,KRX 300 산업재
120,CJ대한통운,101300,200,0.2,2310890.0,KRX 300 산업재
5440,현대지에프홀딩스,14720,370,2.58,2294911.0,KRX 300 산업재
361610,SK아이이테크놀로지,26800,400,1.52,2191894.0,KRX 300 산업재
3570,SNT다이내믹스,59300,-500,-0.84,1971885.0,KRX 300 산업재
1120,LX인터내셔널,52300,-1100,-2.06,2027148.0,KRX 300 산업재
12630,HDC,28100,0,0.0,1678742.0,KRX 300 산업재
65350,신성델타테크,58000,0,0.0,1594069.0,KRX 300 산업재
100090,SK오션플랜트,23500,-1050,-4.28,1468236.0,KRX 300 산업재
294870,IPARK현대산업개발,22600,-350,-1.53,1489506.0,KRX 300 산업재
137400,피엔티,58000,2000,3.57,1374062.0,KRX 300 산업재
100840,SNT에너지,58600,2400,4.27,1211894.0,KRX 300 산업재
9450,경동나비엔,76900,-800,-1.03,1120325.0,KRX 300 산업재
484870,엠앤씨솔루션,114500,-900,-0.78,1048122.0,KRX 300 산업재
720,현대건설,159400,-2400,-1.48,17750109.0,KRX 건설
47040,대우건설,32150,-2850,-8.14,13210681.0,KRX 건설
28050,삼성E&A,55000,1900,3.58,10780000.0,KRX 건설
52690,한전기술,186300,-2300,-1.22,7120386.0,KRX 건설
319400,현대무벡스,32450,1100,3.51,3614152.0,KRX 건설
375500,DL이앤씨,91300,-7700,-7.78,3532728.0,KRX 건설
6360,GS건설,35950,-2100,-5.52,3076655.0,KRX 건설
60370,LS마린솔루션,49550,11400,29.88,2588435.0,KRX 건설
38500,삼표시멘트,16290,-640,-3.78,1757957.0,KRX 건설
12630,HDC,28100,0,0.0,1678742.0,KRX 건설
294870,IPARK현대산업개발,22600,-350,-1.53,1489506.0,KRX 건설
300720,한일시멘트,17300,-150,-0.86,1272332.0,KRX 건설
14620,성광벤드,46500,100,0.22,1234917.0,KRX 건설
9450,경동나비엔,76900,-800,-1.03,1120325.0,KRX 건설
10780,아이에스동서,26050,-650,-2.43,786371.0,KRX 건설
45100,한양이엔지,32500,350,1.09,568750.0,KRX 건설
3300,한일홀딩스,17400,-150,-0.85,536492.0,KRX 건설
126720,수산인더스트리,35700,1650,4.85,510010.0,KRX 건설
344820,KCC글라스,28950,-350,-1.19,462346.0,KRX 건설
183190,아세아시멘트,11660,-70,-0.6,425665.0,KRX 건설
108670,LX하우시스,42500,6400,17.73,381126.0,KRX 건설
105560,KB금융,157800,-2700,-1.68,58835802.0,KRX 300 금융
32830,삼성생명,265000,15500,6.21,53000000.0,KRX 300 금융
55550,신한지주,98000,-1900,-1.9,46516127.0,KRX 300 금융
6800,미래에셋증권,70300,5500,8.49,39337552.0,KRX 300 금융
86790,하나금융지주,126600,-1300,-1.02,34734957.0,KRX 300 금융
316140,우리금융지주,33300,-50,-0.15,24444741.0,KRX 300 금융
810,삼성화재,473500,12500,2.71,21140578.0,KRX 300 금융
138040,메리츠금융지주,113400,1700,1.52,18977181.0,KRX 300 금융
24110,기업은행,22100,-500,-2.21,17623112.0,KRX 300 금융
71050,한국금융지주,262000,22000,9.17,14600210.0,KRX 300 금융
5940,NH투자증권,36450,2800,8.32,12988752.0,KRX 300 금융
16360,삼성증권,137900,30400,28.28,12314470.0,KRX 300 금융
323410,카카오뱅크,24400,50,0.21,11641739.0,KRX 300 금융
39490,키움증권,422500,24500,6.16,11081464.0,KRX 300 금융
5830,DB손해보험,166800,-800,-0.48,10925458.0,KRX 300 금융
377300,카카오페이,56000,300,0.54,7573741.0,KRX 300 금융
29780,삼성카드,52500,-800,-1.5,6082592.0,KRX 300 금융
138930,BNK금융지주,18200,-530,-2.83,5647952.0,KRX 300 금융
175330,JB금융지주,27350,50,0.18,5148736.0,KRX 300 금융
88350,한화생명,5040,155,3.17,4377391.0,KRX 300 금융
1720,신영증권,206500,9400,4.77,3394860.0,KRX 300 금융
31210,서울보증보험,47150,-650,-1.36,3292088.0,KRX 300 금융
139130,iM금융지주,19300,200,1.05,3100054.0,KRX 300 금융
1450,현대해상,31250,850,2.8,2664008.0,KRX 300 금융
3690,코리안리,12170,-180,-1.46,2150695.0,KRX 300 금융
23590,다우기술,47700,1300,2.8,2064805.0,KRX 300 금융
3540,대신증권,39950,2000,5.27,1966330.0,KRX 300 금융
3530,한화투자증권,8190,680,9.05,1757146.0,KRX 300 금융
30610,교보증권,14710,1080,7.92,1676395.0,KRX 300 금융
51910,LG화학,429000,32000,8.06,30284115.0,KRX 에너지화학
96770,SK이노베이션,145700,-500,-0.34,24630991.0,KRX 에너지화학
267250,HD현대,302500,-8000,-2.58,23895408.0,KRX 에너지화학
10950,S-Oil,128000,-6500,-4.83,14410597.0,KRX 에너지화학
9830,한화솔루션,49900,-800,-1.58,8577438.0,KRX 에너지화학
10060,OCI홀딩스,355500,-12500,-3.4,6637267.0,KRX 에너지화학
2380,KCC,574000,19000,3.42,5100834.0,KRX 에너지화학
11790,SKC,124000,6000,5.08,4695669.0,KRX 에너지화학
11170,롯데케미칼,106200,-7700,-6.76,4542749.0,KRX 에너지화학
457190,이수스페셜티케미컬,123600,2100,1.73,3735053.0,KRX 에너지화학
11780,금호석유화학,144400,-2200,-1.5,3632718.0,KRX 에너지화학
357780,솔브레인,458500,500,0.11,3566473.0,KRX 에너지화학
14680,한솔케미칼,286500,1500,0.53,3257561.0,KRX 에너지화학
5290,동진쎄미켐,58900,2300,4.06,3028314.0,KRX 에너지화학
120110,코오롱인더,93800,-300,-0.32,2808938.0,KRX 에너지화학
17960,한국카본,48800,-750,-1.51,2551196.0,KRX 에너지화학
18670,SK가스,266500,-22500,-7.79,2467056.0,KRX 에너지화학
298020,효성티앤씨,512000,-6000,-1.16,2215773.0,KRX 에너지화학
4000,롯데정밀화학,66600,-2800,-4.03,1718280.0,KRX 에너지화학
281740,레이크머티리얼즈,22850,-150,-0.65,1501943.0,KRX 에너지화학
36830,솔브레인홀딩스,71900,-1100,-1.51,1474236.0,KRX 에너지화학
210,DL,67400,-4100,-5.73,1412427.0,KRX 에너지화학
3240,태광산업,1190000,0,0.0,1324946.0,KRX 에너지화학
456040,OCI,144300,-5700,-3.8,1291845.0,KRX 에너지화학
298050,HS효성첨단소재,267000,-2500,-0.93,1196146.0,KRX 에너지화학
6650,대한유화,179900,-1200,-0.66,1169350.0,KRX 에너지화학
121600,나노신소재,84500,1700,2.05,1035437.0,KRX 에너지화학
285130,SK케미칼,59700,300,0.51,1032736.0,KRX 에너지화학
348370,엔켐,45150,850,1.92,989281.0,KRX 에너지화학
6120,SK디스커버리,55600,-300,-0.54,968205.0,KRX 에너지화학
178920,PI첨단소재,30500,4750,18.45,895673.0,KRX 에너지화학
33500,동성화인텍,29250,250,0.86,877193.0,KRX 에너지화학
69260,TKG휴켐스,18440,-450,-2.38,753801.0,KRX 에너지화학
161000,애경케미칼,15110,-420,-2.7,735082.0,KRX 에너지화학
17940,E1,104400,-3900,-3.6,716184.0,KRX 에너지화학
5420,코스모화학,18410,660,3.72,707095.0,KRX 에너지화학
2960,한국쉘석유,495500,-13500,-2.65,644150.0,KRX 에너지화학
14830,유니드,90500,-4300,-4.54,612468.0,KRX 에너지화학
6800,미래에셋증권,70300,5500,8.49,39337552.0,KRX 증권
71050,한국금융지주,262000,22000,9.17,14600210.0,KRX 증권
5940,NH투자증권,36450,2800,8.32,12988752.0,KRX 증권
16360,삼성증권,137900,30400,28.28,12314470.0,KRX 증권
39490,키움증권,422500,24500,6.16,11081464.0,KRX 증권
1720,신영증권,206500,9400,4.77,3394860.0,KRX 증권
3540,대신증권,39950,2000,5.27,1966330.0,KRX 증권
3530,한화투자증권,8190,680,9.05,1757146.0,KRX 증권
30610,교보증권,14710,1080,7.92,1676395.0,KRX 증권
1510,SK증권,5190,-40,-0.76,1200421.0,KRX 증권
3470,유안타증권,6030,780,14.86,1203567.0,KRX 증권
1270,부국증권,76400,3400,4.66,792259.0,KRX 증권
1500,현대차증권,11650,680,6.2,720355.0,KRX 증권
1200,유진투자증권,5980,390,6.98,579261.0,KRX 증권
66570,LG전자,143200,2300,1.63,23325331.0,KRX 경기소비재
180640,한진칼,112300,-400,-0.35,7497404.0,KRX 경기소비재
21240,코웨이,86700,600,0.7,6135536.0,KRX 경기소비재
23530,롯데쇼핑,138500,3200,2.37,3917993.0,KRX 경기소비재
4170,신세계,410500,3500,0.86,3877247.0,KRX 경기소비재
111770,영원무역,85500,2600,3.14,3788631.0,KRX 경기소비재
35250,강원랜드,16950,-250,-1.45,3626291.0,KRX 경기소비재
383220,F&F,76600,9700,14.5,2934322.0,KRX 경기소비재
9970,영원무역홀딩스,211500,3500,1.68,2855089.0,KRX 경기소비재
257720,실리콘투,43400,-600,-1.36,2654861.0,KRX 경기소비재
8770,호텔신라,64800,-700,-1.07,2543278.0,KRX 경기소비재
69960,현대백화점,111700,2800,2.57,2527638.0,KRX 경기소비재
81660,미스토홀딩스,40350,-250,-0.62,2142256.0,KRX 경기소비재
32350,롯데관광개발,20850,150,0.72,1659691.0,KRX 경기소비재
34230,파라다이스,15850,0,0.0,1468176.0,KRX 경기소비재
192080,더블유게임즈,61300,200,0.33,1297934.0,KRX 경기소비재
499790,GS피앤엘,55200,-100,-0.18,1094662.0,KRX 경기소비재
192400,쿠쿠홀딩스,29050,-400,-1.36,1033081.0,KRX 경기소비재
57050,현대홈쇼핑,85500,600,0.71,1026000.0,KRX 경기소비재
56080,유진로봇,26900,250,0.94,1009077.0,KRX 경기소비재
9240,한샘,41850,-3350,-7.41,984895.0,KRX 경기소비재
6730,서부T&D,14960,-10,-0.07,971307.0,KRX 경기소비재
114090,GKL,12380,320,2.65,765773.0,KRX 경기소비재
25980,아난티,7640,580,8.22,743380.0,KRX 경기소비재
93050,LF,25050,250,1.01,732462.0,KRX 경기소비재
39130,하나투어,41800,-50,-0.12,647479.0,KRX 경기소비재
1530,DI동일,30500,450,1.5,631826.0,KRX 경기소비재
36620,감성코퍼레이션,6480,-50,-0.77,586464.0,KRX 경기소비재
284740,쿠쿠홈시스,24500,100,0.41,549715.0,KRX 경기소비재
381970,케이카,10800,-200,-1.82,527265.0,KRX 경기소비재
31430,신세계인터내셔날,14860,-10,-0.07,519892.0,KRX 경기소비재
215200,메가스터디교육,46800,-600,-1.27,485092.0,KRX 경기소비재
105630,한세실업,11610,70,0.61,464400.0,KRX 경기소비재
4700,조광피혁,68900,-100,-0.14,458126.0,KRX 경기소비재
475560,더본코리아,20850,-50,-0.24,309163.0,KRX 경기소비재
215000,골프존,50400,-900,-1.75,316281.0,KRX 경기소비재
241590,화승엔터프라이즈,4875,45,0.93,295373.0,KRX 경기소비재
13890,지누스,12880,-30,-0.23,286639.0,KRX 경기소비재
5380,현대차,539000,8000,1.51,110364436.0,KRX 자동차
270,기아,154000,2200,1.45,60123602.0,KRX 자동차
12330,현대모비스,431500,6500,1.53,39151110.0,KRX 자동차
161390,한국타이어앤테크놀로지,61500,2300,3.89,7618317.0,KRX 자동차
18880,한온시스템,4850,620,14.66,4977373.0,KRX 자동차
7340,DN오토모티브,51100,3050,6.35,2989905.0,KRX 자동차
5850,에스엘,63700,800,1.27,2958771.0,KRX 자동차
204320,HL만도,58000,900,1.58,2723513.0,KRX 자동차
240,한국앤컴퍼니,25300,350,1.4,2401862.0,KRX 자동차
11210,현대위아,82900,200,0.24,2254472.0,KRX 자동차
437730,삼현,53500,0,0.0,1696355.0,KRX 자동차
73240,금호타이어,5670,-150,-2.58,1628766.0,KRX 자동차
36530,SNT홀딩스,61100,-1000,-1.61,996167.0,KRX 자동차
4490,세방전지,67100,1100,1.67,930006.0,KRX 자동차
3620,KG모빌리티,4440,105,2.42,898545.0,KRX 자동차
64960,SNT모티브,34500,-500,-1.43,915639.0,KRX 자동차
15750,성우하이텍,9050,160,1.8,724000.0,KRX 자동차
2350,넥센타이어,7350,-80,-1.08,717859.0,KRX 자동차
9900,명신산업,13280,-20,-0.15,696803.0,KRX 자동차
271940,일진하이솔루스,18040,-240,-1.31,655090.0,KRX 자동차
043260,성호전자,43450,2550,6.23,3081597.0,KRX 소형 TMI
010170,대한광통신,17700,2550,16.83,2752096.0,KRX 소형 TMI
027360,아주IB투자,15460,460,3.07,1872908.0,KRX 소형 TMI
006340,대원전선,17350,2300,15.28,1360490.0,KRX 소형 TMI
033790,피노,16130,2550,18.78,1328012.0,KRX 소형 TMI
126340,비나텍,184700,9100,5.18,1319410.0,KRX 소형 TMI
001510,SK증권,5190,-40,-0.76,1200421.0,KRX 소형 TMI
327260,RF머트리얼즈,108600,15300,16.4,922572.0,KRX 소형 TMI
077360,덕산하이메탈,19590,1230,6.7,890111.0,KRX 소형 TMI
005090,SGC에너지,60500,800,1.34,871765.0,KRX 소형 TMI
089890,코세스,50500,3100,6.54,837541.0,KRX 소형 TMI
024850,HLB이노베이션,26300,3200,13.85,833301.0,KRX 소형 TMI
448900,한국피아이엠,127900,20200,18.76,776923.0,KRX 소형 TMI
368770,파이버프로,23850,300,1.27,783573.0,KRX 소형 TMI
033640,네패스,32950,950,2.97,759801.0,KRX 소형 TMI
200710,에이디테크놀로지,54100,1800,3.44,728295.0,KRX 소형 TMI
006910,보성파워텍,14350,2270,18.79,705013.0,KRX 소형 TMI
001820,삼화콘덴서,68400,1200,1.79,711018.0,KRX 소형 TMI
010820,퍼스텍,14270,770,5.7,695976.0,KRX 소형 TMI
058650,세아홀딩스,160900,-1400,-0.86,694000.0,KRX 소형 TMI
015860,일진홀딩스,13410,3090,29.94,661750.0,KRX 소형 TMI
033160,엠케이전자,27500,-400,-1.43,661492.0,KRX 소형 TMI
393890,더블유씨피,19700,180,0.92,666710.0,KRX 소형 TMI
125490,한라캐스트,17090,-40,-0.23,623825.0,KRX 소형 TMI
354320,알멕,97800,-2600,-2.59,625077.0,KRX 소형 TMI
452260,한화갤러리아,3025,-45,-1.47,586425.0,KRX 소형 TMI
019210,와이지-원,15990,190,1.2,594728.0,KRX 소형 TMI
017900,광전자,10430,320,3.17,604353.0,KRX 소형 TMI
105840,우진,28700,650,2.32,579673.0,KRX 소형 TMI
394280,오픈엣지테크놀로지,21800,1350,6.6,574354.0,KRX 소형 TMI
025860,남해화학,11610,-130,-1.11,576771.0,KRX 소형 TMI
168360,펨트론,25950,150,0.58,552431.0,KRX 소형 TMI
037460,삼지전자,34250,1550,4.74,558909.0,KRX 소형 TMI
138080,오이솔루션,45050,6350,16.41,557618.0,KRX 소형 TMI
484590,삼양컴텍,12930,-110,-0.84,532851.0,KRX 소형 TMI
092190,서울바이오시스,11230,2590,29.98,515102.0,KRX 소형 TMI
187660,페니트리움바이오,9410,-1800,-16.06,521937.0,KRX 소형 TMI
290550,디케이티,26550,1100,4.32,531033.0,KRX 소형 TMI
126720,수산인더스트리,35700,1650,4.85,510010.0,KRX 소형 TMI
008060,대덕,16400,-250,-1.5,513108.0,KRX 소형 TMI
332570,PS일렉트로닉스,10470,2410,29.9,494865.0,KRX 소형 TMI
092870,엑시콘,38450,1750,4.77,501803.0,KRX 소형 TMI
114810,한솔아이원스,17320,380,2.24,495234.0,KRX 소형 TMI
117730,티로보틱스,22650,-50,-0.22,510940.0,KRX 소형 TMI
080580,오킨스전자,23550,1500,6.8,496692.0,KRX 소형 TMI
170920,엘티씨,47850,2050,4.48,505493.0,KRX 소형 TMI
092790,넥스틸,18800,-1500,-7.39,488838.0,KRX 소형 TMI
058430,포스코스틸리온,8110,-280,-3.34,486600.0,KRX 소형 TMI
330860,네패스아크,38550,700,1.85,469695.0,KRX 소형 TMI
230240,에치에프알,36600,7100,24.07,487109.0,KRX 소형 TMI
042370,비츠로테크,18280,1330,7.85,478936.0,KRX 소형 TMI
110990,디아이티,25550,600,2.4,482895.0,KRX 소형 TMI
064820,케이프,15880,20,0.13,490060.0,KRX 소형 TMI
078350,한양디지텍,32200,1250,4.04,490869.0,KRX 소형 TMI
234340,헥토파이낸셜,33800,1650,5.13,472208.0,KRX 소형 TMI
441270,파인엠텍,10940,560,5.39,456129.0,KRX 소형 TMI
304360,에스바이오메딕스,36150,50,0.14,447722.0,KRX 소형 TMI
308430,셀비온,35950,-300,-0.83,461293.0,KRX 소형 TMI
089980,상아프론테크,28050,600,2.19,448492.0,KRX 소형 TMI
241520,DSC인베스트먼트,17260,200,1.17,459116.0,KRX 소형 TMI
078020,LS증권,8290,450,5.74,459939.0,KRX 소형 TMI
199820,제일일렉트릭,20700,3440,19.93,459954.0,KRX 소형 TMI
194370,제이에스코퍼레이션,14760,-30,-0.2,428287.0,KRX 소형 TMI
017860,DS단석,23900,-100,-0.42,424443.0,KRX 소형 TMI
003720,삼영,12500,1210,10.72,425000.0,KRX 소형 TMI
010690,화신,12430,30,0.24,434061.0,KRX 소형 TMI
482630,삼양엔씨켐,19720,400,2.07,431637.0,KRX 소형 TMI
036890,진성티이씨,19290,1490,8.37,425009.0,KRX 소형 TMI
378340,필에너지,20300,330,1.65,438995.0,KRX 소형 TMI
389500,에스비비테크,66300,1600,2.47,441256.0,KRX 소형 TMI
356680,엑스게이트,15010,920,6.53,428438.0,KRX 소형 TMI
042520,한스바이오메드,29850,450,1.53,425702.0,KRX 소형 TMI
025770,한국정보통신,11420,0,0.0,427614.0,KRX 소형 TMI
376270,HEM파마,61500,1700,2.84,441951.0,KRX 소형 TMI
009160,SIMPAC,6440,570,9.71,420989.0,KRX 소형 TMI
046120,오르비텍,12320,690,5.93,417099.0,KRX 소형 TMI
417310,코람코더원리츠,10210,-180,-1.73,412484.0,KRX 소형 TMI
394800,쓰리빌리언,13130,-380,-2.81,417028.0,KRX 소형 TMI
425040,티이엠씨,19710,2550,14.86,420396.0,KRX 소형 TMI
432720,퀄리타스반도체,29500,4450,17.76,417620.0,KRX 소형 TMI
322310,오로스테크놀로지,44850,10350,30.0,420089.0,KRX 소형 TMI
160980,싸이맥스,37650,450,1.21,411298.0,KRX 소형 TMI
243840,신흥에스이씨,10560,10,0.09,407175.0,KRX 소형 TMI
254490,미래반도체,29250,5900,25.27,422312.0,KRX 소형 TMI
064290,인텍플러스,31350,550,1.79,403285.0,KRX 소형 TMI
073490,LIG아큐버,53000,400,0.76,403004.0,KRX 소형 TMI
079940,가비아,31100,1050,3.49,417383.0,KRX 소형 TMI
084990,헬릭스미스,8730,110,1.28,402390.0,KRX 소형 TMI
086390,유니테스트,19400,1040,5.66,410002.0,KRX 소형 TMI
009290,광동제약,8350,80,0.97,415828.0,KRX 소형 TMI
092230,KPX홀딩스,91300,300,0.33,385710.0,KRX 소형 TMI
0008Z0,에스엔시스,40150,-2150,-5.08,378878.0,KRX 소형 TMI
034830,한국토지신탁,1586,-11,-0.69,400448.0,KRX 소형 TMI
004430,송원산업,15750,-100,-0.63,378000.0,KRX 소형 TMI
005720,넥센,7200,0,0.0,378317.0,KRX 소형 TMI
007690,국도화학,40900,-900,-2.15,378768.0,KRX 소형 TMI
011760,현대코퍼레이션,30100,-800,-2.59,398192.0,KRX 소형 TMI
012030,DB,1970,-40,-1.99,396313.0,KRX 소형 TMI
001250,GS글로벌,4665,-445,-8.71,385020.0,KRX 소형 TMI
002810,삼영무역,20750,450,2.22,383189.0,KRX 소형 TMI
389020,자람테크놀로지,57700,5700,10.96,384509.0,KRX 소형 TMI
452280,한선엔지니어링,20750,-1250,-5.68,399363.0,KRX 소형 TMI
459510,나우로보틱스,30300,-250,-0.82,393245.0,KRX 소형 TMI
265520,AP시스템,26050,-150,-0.57,392074.0,KRX 소형 TMI
236200,슈프리마,54400,-1400,-2.51,379403.0,KRX 소형 TMI
084850,아이티엠반도체,17140,160,0.94,388785.0,KRX 소형 TMI
041920,메디아나,20950,-50,-0.24,389633.0,KRX 소형 TMI
108670,LX하우시스,42500,6400,17.73,381126.0,KRX 소형 TMI
092220,KEC,1838,0,0.0,369003.0,KRX 소형 TMI
036200,유니셈,12170,670,5.83,373184.0,KRX 소형 TMI
005010,휴스틸,6640,-180,-2.64,373089.0,KRX 소형 TMI
011500,한농화성,23700,100,0.42,370598.0,KRX 소형 TMI
001230,동국홀딩스,11400,0,0.0,362526.0,KRX 소형 TMI
001750,한양증권,29150,500,1.75,371037.0,KRX 소형 TMI
418550,제이오,11690,230,2.01,374287.0,KRX 소형 TMI
448280,에코아이,12390,-150,-1.2,367130.0,KRX 소형 TMI
451760,컨텍,23150,650,2.89,366146.0,KRX 소형 TMI
452430,사피엔반도체,43800,1300,3.06,359950.0,KRX 소형 TMI
462350,이노스페이스,17230,880,5.38,359567.0,KRX 소형 TMI
318060,그래피,32250,-950,-2.86,358871.0,KRX 소형 TMI
321550,티움바이오,12550,-590,-4.49,376470.0,KRX 소형 TMI
200470,에이팩트,8880,230,2.66,376175.0,KRX 소형 TMI
217730,강스템바이오텍,3970,-25,-0.63,373395.0,KRX 소형 TMI
241770,메카로,36850,350,0.96,375599.0,KRX 소형 TMI
251370,와이엠티,20650,2740,15.3,377593.0,KRX 소형 TMI
065680,우주일렉트로,40000,300,0.76,369619.0,KRX 소형 TMI
085910,네오티스,27100,1300,5.04,377634.0,KRX 소형 TMI
088800,에이스테크,4995,315,6.73,377155.0,KRX 소형 TMI
091580,상신이디피,27100,500,1.88,361195.0,KRX 소형 TMI
093520,매커스,26500,100,0.38,375322.0,KRX 소형 TMI
052710,아모텍,24400,2100,9.42,356609.0,KRX 소형 TMI
014940,오리엔탈정공,7960,20,0.25,362766.0,KRX 소형 TMI
